Column A,Column B,P-Value,Word Count
227,257,0.030854911,14
227,258,0.04056125,12
227,259,0.046875,7
228,1,0.039115747,18
228,11,0.039792948,19
228,12,0.048782314,26
228,16,0.045864144,19
228,17,0.028211367,11
228,18,0.045864144,19
228,26,0.045864144,19
228,30,0.039143303,19
228,33,0.044144579,18
228,34,0.049688435,15
228,37,0.036393034,12
228,38,0.045446946,12
228,39,0.040920864,14
228,40,0.036414147,10
228,41,0.049772255,13
228,43,0.036837547,19
228,45,0.029302505,12
228,50,0.040504447,19
228,52,0.040599699,19
228,54,0.035805065,14
228,55,0.03719247,12
228,56,0.035522337,7
228,59,0.049508583,12
228,61,0.040627896,15
228,68,0.049307961,16
228,69,0.049324604,11
228,70,0.049324604,11
228,71,0.049231985,17
228,73,0.042488655,19
228,74,0.04534035,12
228,76,0.042488655,19
228,77,0.042062733,9
228,78,0.049389389,14
228,80,0.042062733,9
228,81,0.041226833,11
228,83,0.02992366,14
228,87,0.032595538,12
228,95,0.035522337,7
228,97,0.032832971,13
228,98,0.036031686,7
228,101,0.027875111,13
228,102,0.046649187,17
228,103,0.046649187,17
228,105,0.032832971,13
228,106,0.035522337,6
228,111,0.041154975,13
228,113,0.049596445,13
228,115,0.02934582,18
228,122,0.039965657,11
228,130,0.046926179,18
228,131,0.036031686,7
228,132,0.049778433,11
228,146,0.043521835,18
228,147,0.04135891,12
228,149,0.035918327,13
228,150,0.046195467,19
228,151,0.032939907,14
228,154,0.044939656,19
228,155,0.045209851,14
228,156,0.046710479,10
228,159,0.040663178,18
228,161,0.040461836,11
228,162,0.028211367,10
228,164,0.038943762,14
228,168,0.041567622,19
228,170,0.040764418,18
228,171,0.03497791,19
228,174,0.028703468,18
228,178,0.032423418,12
228,183,0.03103252,6
228,185,0.032423418,12
228,186,0.032423418,12
228,187,0.032672801,19
228,188,0.04982695,16
228,189,0.045209851,12
228,190,0.039123401,13
228,191,0.031914019,16
228,194,0.037982635,11
228,199,0.028211367,11
228,200,0.037076405,18
228,201,0.04534035,13
228,202,0.035452173,16
228,207,0.037129539,17
228,211,0.032200765,10
228,213,0.046875,7
228,215,0.049332947,12
228,225,0.028983054,12
228,234,0.046567761,11
228,236,0.03125,6
228,239,0.049734598,15
228,253,0.030205072,14
228,255,0.036148256,17
228,257,0.035080201,19
228,258,0.041094856,11
228,259,0.035522337,7
228,266,0.041682129,19
229,40,0.04599779,11
229,98,0.034460495,19
229,106,0.034287968,7
229,111,0.033006258,18
229,113,0.042660909,19
229,151,0.034562676,19
229,156,0.047399085,19
229,162,0.034287968,7
229,183,0.048966242,16
229,190,0.041154975,15
229,201,0.044914209,19
229,258,0.037412507,12
230,1,0.038123727,19
230,17,0.041596242,18
230,38,0.047399085,19
230,40,0.035522337,6
230,41,0.040831944,18
230,55,0.035340881,16
230,68,0.049833056,20
230,74,0.035868287,18
230,77,0.047031187,19
230,78,0.043170587,17
230,80,0.035522337,7
230,98,0.046261791,19
230,106,0.03125,6
230,122,0.045996614,19
230,149,0.033911437,16
230,151,0.036031686,7
230,154,0.04535707,25
230,156,0.045044079,13
230,161,0.027853416,16
230,174,0.043521835,17
230,178,0.044081459,16
230,183,0.047436294,21
230,185,0.037855821,17
230,186,0.037855821,17
230,188,0.035522337,7
230,189,0.043602458,17
230,190,0.043136089,15
230,202,0.036031686,7
230,207,0.041367414,18
230,211,0.046875,7
230,213,0.035522337,6
230,236,0.034006403,7
230,253,0.044238624,16
230,258,0.030806628,17
230,259,0.035522337,7
231,38,0.042040431,46
231,41,0.035285718,23
231,43,0.049317151,51
231,55,0.043486681,17
231,57,0.040967461,49
231,87,0.047461188,27
231,91,0.04190279,29
231,95,0.049512617,26
231,106,0.046875,7
231,109,0.03719736,45
231,115,0.035856177,32
231,122,0.033298631,22
231,149,0.049770167,27
231,151,0.043556994,17
231,153,0.036722336,31
231,154,0.043601821,22
231,156,0.036485725,11
231,161,0.049210332,22
231,170,0.041367451,29
231,171,0.041974408,26
231,174,0.046574131,18
231,183,0.034691815,23
231,189,0.034348382,18
231,190,0.044291039,14
231,211,0.028211367,10
231,215,0.048736739,26
231,239,0.046389672,17
231,243,0.04419844,45
231,259,0.047838153,23
231,279,0.036049296,10
232,16,0.039922087,23
232,18,0.039922087,23
232,21,0.047585792,23
232,26,0.039922087,23
232,33,0.047407486,26
232,34,0.032681699,14
232,37,0.042546453,36
232,38,0.04056125,14
232,40,0.035522337,6
232,41,0.039511081,24
232,45,0.041094856,10
232,52,0.042311717,23
232,54,0.047928539,25
232,57,0.04247933,36
232,61,0.046260771,26
232,64,0.039488179,28
232,68,0.044405924,18
232,71,0.034910653,26
232,74,0.049225315,22
232,76,0.048891727,26
232,80,0.029973974,9
232,87,0.039393063,26
232,91,0.046167685,30
232,98,0.043825584,9
232,106,0.033966233,7
232,107,0.041785168,9
232,113,0.047409194,24
232,115,0.036109542,24
232,122,0.049397678,21
232,149,0.037645067,10
232,151,0.038088867,18
232,153,0.042146545,36
232,154,0.041510824,25
232,161,0.041785168,7
232,170,0.036500564,29
232,171,0.044902848,26
232,174,0.045335049,25
232,176,0.043808399,38
232,178,0.040603687,17
232,183,0.0390625,9
232,184,0.043303658,26
232,185,0.039198429,19
232,186,0.039198429,19
232,187,0.048855251,28
232,188,0.045312551,21
232,191,0.036786818,26
232,202,0.035927899,10
232,211,0.028211367,10
232,213,0.04215345,8
232,215,0.035014981,6
232,222,0.049300397,26
232,234,0.04926997,18
232,239,0.037576367,23
232,242,0.036820999,26
232,243,0.043602023,43
232,245,0.036803907,26
232,253,0.049449259,23
232,259,0.04135891,10
233,1,0.042660909,19
233,17,0.046266017,15
233,38,0.042592678,48
233,40,0.035522337,6
233,41,0.04975163,20
233,55,0.046261791,19
233,56,0.041785168,9
233,61,0.041776874,21
233,68,0.048465325,20
233,74,0.045226923,21
233,80,0.035522337,7
233,106,0.03125,6
233,115,0.047632767,33
233,122,0.047399085,19
233,149,0.039419128,17
233,151,0.035522337,7
233,156,0.049400188,12
233,159,0.0432208,18
233,161,0.034476914,19
233,174,0.047469435,21
233,183,0.034792321,20
233,185,0.049300246,23
233,186,0.049300246,23
233,187,0.045547427,20
233,188,0.03788955,21
233,189,0.032883383,20
233,190,0.047824791,15
233,207,0.03497791,20
233,211,0.036414147,10
233,213,0.035522337,6
233,234,0.038509647,18
233,236,0.036031686,7
233,239,0.030220869,21
233,258,0.037412507,14
233,259,0.036031686,7
233,260,0.047566396,23
233,279,0.045233807,11
234,9,0.045209851,12
234,14,0.042315275,13
234,23,0.044961241,12
234,24,0.043825584,11
234,25,0.03627197,19
234,27,0.043825584,11
234,28,0.043825584,11
234,29,0.042062733,9
234,44,0.029172147,8
234,53,0.029172147,8
234,119,0.043825584,9
234,120,0.03059713,13
234,137,0.031424347,7
234,141,0.039063498,14
234,145,0.035452173,16
234,165,0.037412507,14
234,176,0.043951044,19
234,177,0.047162513,18
234,181,0.037412507,13
234,193,0.047824791,16
234,196,0.035522337,9
234,197,0.035522337,9
234,198,0.040644293,19
234,208,0.04926997,16
234,220,0.038217808,16
234,226,0.029172147,8
234,227,0.041154975,12
234,228,0.046567761,11
234,232,0.04926997,18
234,233,0.038509647,18
234,241,0.046737809,16
234,262,0.038395592,19
234,263,0.045126949,13
234,265,0.036054868,16
234,267,0.038883928,13
234,268,0.038883928,13
234,270,0.031589452,19
234,279,0.04135891,10
236,6,0.03125,6
236,8,0.036031686,7
236,21,0.045960733,27
236,24,0.03125,7
236,25,0.03125,6
236,27,0.03125,7
236,28,0.03125,7
236,33,0.046124091,24
236,37,0.049660816,21
236,38,0.047425386,19
236,39,0.036031686,7
236,41,0.038295195,21
236,42,0.041785168,7
236,44,0.03125,7
236,53,0.03125,7
236,55,0.04215345,7
236,59,0.035522337,6
236,62,0.035522337,6
236,65,0.035522337,6
236,66,0.034006403,7
236,68,0.038464608,19
236,74,0.042958184,23
236,77,0.047409194,25
236,78,0.035522337,6
236,87,0.047566396,20
236,90,0.035014981,6
236,98,0.043475155,16
236,106,0.049919332,15
236,111,0.035522337,6
236,113,0.045650201,24
236,117,0.035522337,6
236,119,0.03125,6
236,122,0.049328918,21
236,130,0.036031686,7
236,133,0.035522337,6
236,136,0.035014981,6
236,144,0.041417643,7
236,145,0.035522337,6
236,149,0.045846577,16
236,151,0.03930874,17
236,153,0.047268885,38
236,154,0.043988789,22
236,156,0.028853327,20
236,161,0.044015362,20
236,165,0.03125,7
236,167,0.036031686,7
236,174,0.046697186,19
236,181,0.035522337,6
236,183,0.029572346,20
236,188,0.045426792,23
236,191,0.036031686,7
236,226,0.03125,7
236,227,0.03125,7
236,228,0.03125,6
236,230,0.034006403,7
236,233,0.036031686,7
236,252,0.033325368,7
236,253,0.046693494,17
236,256,0.046875,7
236,259,0.049588851,18
236,261,0.03125,6
236,262,0.03125,6
236,264,0.035522337,7
236,269,0.035522337,6
236,271,0.03125,6
236,272,0.03125,6
236,273,0.03125,6
236,275,0.03125,6
236,276,0.03125,6
236,278,0.046875,7
236,279,0.03125,6
237,19,0.035390853,27
237,93,0.048894372,13
237,106,0.03125,6
237,149,0.049285259,23
237,151,0.04849102,24
237,156,0.044939656,20
237,161,0.035240224,8
237,183,0.03125,6
237,244,0.043731677,27
237,254,0.035879527,26
237,263,0.040998866,13
237,275,0.044542165,28
238,23,0.042315275,9
238,24,0.041233083,12
238,27,0.041233083,12
238,28,0.041233083,12
238,34,0.043983143,42
238,37,0.043329828,34
238,38,0.036317975,46
238,41,0.048144432,34
238,44,0.034287968,8
238,53,0.034287968,8
238,74,0.036713091,29
238,91,0.048181205,37
238,106,0.035522337,6
238,115,0.038534386,32
238,119,0.049669536,9
238,147,0.046624975,37
238,149,0.046299047,32
238,151,0.034751598,24
238,154,0.049269095,36
238,163,0.048582931,9
238,176,0.049108841,34
238,181,0.032595538,12
238,190,0.035601838,32
238,191,0.042327059,33
238,196,0.034610558,8
238,197,0.034610558,8
238,201,0.047622082,33
238,208,0.047550108,15
238,226,0.034287968,8
238,227,0.04135891,10
238,263,0.043825584,9
238,267,0.049601852,9
238,268,0.049601852,9
238,279,0.02734375,9
239,19,0.04982695,9
239,20,0.03777822,17
239,23,0.033232681,21
239,24,0.042315275,13
239,25,0.036064152,20
239,27,0.042315275,13
239,28,0.042315275,13
239,29,0.034608168,24
239,49,0.038427088,22
239,50,0.036512577,31
239,66,0.045520254,39
239,90,0.049996416,30
239,93,0.04980972,16
239,129,0.032000311,21
239,131,0.041514287,35
239,132,0.047021611,31
239,141,0.0432208,17
239,142,0.044036805,22
239,145,0.042125836,16
239,163,0.0414501,39
239,165,0.041481791,20
239,221,0.046774231,39
239,227,0.041981322,10
239,228,0.049734598,15
239,231,0.046389672,17
239,232,0.037576367,23
239,233,0.030220869,21
239,241,0.038412304,17
239,262,0.042047123,21
239,263,0.046248254,16
239,264,0.039365643,40
239,265,0.046191546,35
239,267,0.043602458,16
239,268,0.043602458,16
239,270,0.044055506,21
239,271,0.038067018,20
239,272,0.038067018,20
239,273,0.038067018,20
239,275,0.041674036,20
239,276,0.038067018,20
239,279,0.042164931,10
240,6,0.035522337,7
240,9,0.036031686,8
240,13,0.04215345,7
240,15,0.041785168,7
240,24,0.036031686,7
240,27,0.036031686,7
240,28,0.036031686,7
240,29,0.036031686,7
240,31,0.03125,6
240,32,0.035522337,6
240,37,0.048152545,36
240,44,0.036031686,7
240,47,0.041785168,7
240,48,0.03125,7
240,53,0.036031686,7
240,61,0.03125,6
240,64,0.041785168,7
240,90,0.036031686,7
240,93,0.035522337,7
240,115,0.04258482,37
240,119,0.036031686,7
240,128,0.041785168,8
240,129,0.036031686,7
240,130,0.035522337,7
240,136,0.035522337,6
240,145,0.036031686,7
240,149,0.038666646,28
240,151,0.035603405,24
240,176,0.035522337,7
240,196,0.035522337,7
240,197,0.035522337,7
240,198,0.035522337,7
240,208,0.036031686,7
240,209,0.036031686,7
240,226,0.036031686,7
240,227,0.046875,7
240,243,0.043623638,46
240,248,0.036031686,7
240,256,0.034287968,7
240,261,0.046875,7
240,263,0.035522337,6
240,265,0.046875,7
240,267,0.035522337,7
240,268,0.035522337,7
240,270,0.03125,6
241,1,0.04914994,17
241,12,0.036158444,26
241,16,0.035526421,16
241,18,0.035526421,16
241,21,0.035328945,14
241,26,0.035526421,16
241,33,0.046666416,17
241,34,0.046199325,14
241,38,0.043521835,17
241,40,0.049684336,13
241,41,0.035147161,21
241,55,0.043662511,17
241,68,0.041936594,15
241,71,0.034952351,17
241,74,0.047436294,21
241,75,0.046560599,15
241,80,0.030175493,15
241,98,0.043455304,9
241,102,0.043381259,17
241,103,0.043381259,17
241,106,0.041810543,9
241,113,0.038151092,21
241,121,0.048192172,20
241,122,0.043486681,16
241,132,0.040660723,12
241,149,0.030854911,13
241,151,0.032767031,15
241,154,0.043646741,21
241,156,0.032726137,13
241,161,0.042164931,10
241,170,0.043556994,17
241,174,0.035374183,14
241,178,0.046560599,15
241,183,0.039955336,15
241,185,0.035899366,16
241,186,0.035899366,16
241,187,0.046649187,16
241,188,0.03773268,16
241,189,0.032834271,17
241,190,0.044186222,14
241,201,0.046248254,17
241,202,0.048852436,16
241,207,0.033821915,17
241,211,0.036300407,11
241,215,0.047453096,22
241,219,0.046248254,16
241,234,0.046737809,16
241,239,0.038412304,17
241,246,0.045666505,14
241,247,0.045666505,14
241,253,0.049684336,12
241,258,0.038412304,17
241,259,0.036393034,11
241,266,0.043865319,21
242,19,0.036949251,26
242,23,0.037019743,31
242,25,0.0493869,36
242,29,0.046255405,34
242,90,0.041507682,32
242,93,0.041453721,32
242,106,0.041785168,7
242,108,0.032539171,35
242,110,0.032539171,35
242,112,0.032539171,35
242,114,0.032539171,35
242,116,0.032539171,35
242,131,0.043781021,34
242,132,0.046472003,30
242,137,0.04019817,15
242,145,0.036677119,33
242,149,0.038315024,17
242,151,0.042905186,61
242,165,0.044755565,30
242,196,0.049293451,33
242,197,0.049293451,33
242,221,0.033708915,33
242,227,0.049599471,13
242,232,0.036820999,26
242,252,0.048368198,33
242,263,0.044073134,34
242,265,0.044240247,33
242,267,0.046037263,37
242,279,0.038883928,13
243,10,0.04823218,46
243,19,0.038935122,40
243,25,0.041709685,43
243,31,0.045848858,46
243,50,0.044987744,42
243,66,0.040529602,46
243,90,0.040903225,48
243,93,0.039859961,46
243,131,0.047024475,39
243,132,0.047046481,38
243,137,0.04215345,7
243,141,0.036783963,42
243,156,0.044914498,13
243,165,0.045458751,39
243,196,0.038229585,48
243,197,0.038229585,48
243,198,0.044347506,45
243,221,0.040012234,38
243,227,0.044914498,11
243,231,0.04419844,45
243,232,0.043602023,43
243,265,0.044045295,33
243,267,0.049704773,48
243,279,0.04056125,11
244,1,0.035522337,7
244,40,0.03125,6
244,106,0.035522337,6
244,119,0.028414279,15
244,149,0.038427088,21
244,151,0.033278757,20
244,161,0.046875,7
244,181,0.03815773,15
244,183,0.046875,7
244,190,0.049588851,20
244,211,0.035240224,8
244,227,0.045233807,12
244,237,0.043731677,27
244,263,0.041154975,15
244,279,0.036485725,12
245,19,0.04855995,25
245,22,0.039364784,32
245,23,0.04068103,28
245,25,0.037691204,33
245,27,0.045978294,28
245,29,0.033658373,33
245,31,0.048700055,55
245,50,0.044302793,34
245,66,0.038689694,39
245,90,0.046432465,33
245,93,0.04032064,34
245,106,0.041785168,7
245,108,0.045137712,35
245,110,0.045137712,35
245,112,0.045137712,35
245,114,0.045137712,35
245,116,0.045137712,35
245,131,0.048781043,34
245,132,0.03706887,30
245,135,0.038631505,27
245,137,0.04019817,15
245,145,0.043267971,33
245,149,0.038315024,17
245,152,0.037630198,34
245,165,0.040721653,28
245,182,0.048039482,34
245,196,0.047184951,34
245,197,0.047184951,34
245,221,0.047295005,32
245,227,0.049599471,13
245,232,0.036803907,26
245,252,0.040387998,33
245,262,0.049104404,44
245,263,0.047285319,34
245,264,0.047255116,37
245,265,0.045237872,33
245,267,0.045485755,39
245,268,0.0411741,39
245,279,0.038883928,13
246,9,0.046567761,10
246,19,0.044363017,26
246,227,0.041226833,14
246,241,0.045666505,14
246,263,0.049669536,10
246,279,0.043825584,10
247,9,0.046567761,10
247,19,0.049539013,25
247,151,0.040715584,24
247,227,0.041226833,14
247,241,0.045666505,14
247,263,0.049669536,10
247,279,0.043825584,10
248,40,0.035522337,6
248,97,0.035014981,6
248,105,0.035014981,6
248,106,0.03125,7
248,108,0.035014981,6
248,110,0.035014981,6
248,112,0.035014981,6
248,114,0.035014981,6
248,116,0.035014981,6
248,149,0.042104709,25
248,150,0.04215345,7
248,151,0.047683282,23
248,162,0.034006403,6
248,183,0.034287968,7
248,199,0.029172147,9
248,210,0.035522337,7
248,211,0.048828125,10
248,214,0.032356555,10
248,227,0.041026955,14
248,240,0.036031686,7
248,279,0.035805065,13
249,106,0.046875,7
249,151,0.040597839,25
249,165,0.042851108,45
249,227,0.042378465,14
250,19,0.042497884,32
250,131,0.049502346,45
250,151,0.047184951,35
250,262,0.039253575,18
250,263,0.044186222,15
251,84,0.044140896,98
251,106,0.046875,7
251,115,0.04868583,41
251,149,0.045059974,25
251,151,0.040670732,25
251,227,0.041076903,16
251,263,0.045604036,20
252,37,0.042375747,35
252,38,0.038520387,31
252,40,0.03125,6
252,41,0.048781835,33
252,43,0.040465012,32
252,56,0.035522337,8
252,77,0.034952351,18
252,80,0.036031686,7
252,81,0.029172147,8
252,86,0.035522337,7
252,95,0.047590031,33
252,106,0.03125,7
252,113,0.049328918,21
252,115,0.037760553,33
252,122,0.046217573,21
252,131,0.035522337,7
252,146,0.04056125,12
252,147,0.038615529,40
252,149,0.049245466,18
252,151,0.03125,6
252,154,0.037234615,35
252,156,0.04534035,12
252,157,0.029172147,8
252,162,0.035522337,6
252,164,0.045810097,17
252,169,0.035522337,6
252,170,0.047398612,31
252,171,0.048181645,32
252,190,0.037339124,13
252,200,0.049142005,35
252,213,0.03125,7
252,236,0.033325368,7
252,242,0.048368198,33
252,245,0.040387998,33
252,258,0.034006403,6
252,259,0.036031686,7
252,260,0.043561577,42
253,9,0.032356555,10
253,11,0.035635354,14
253,15,0.035635354,15
253,19,0.03259524,15
253,22,0.046284806,16
253,23,0.049919332,15
253,24,0.041176842,14
253,25,0.038088867,16
253,27,0.041176842,14
253,28,0.041176842,14
253,29,0.035238516,15
253,31,0.033553758,16
253,44,0.032552334,16
253,62,0.049596445,12
253,64,0.041785168,9
253,90,0.04439591,15
253,93,0.027935406,14
253,99,0.032723356,16
253,118,0.046693494,15
253,119,0.037813753,9
253,125,0.03259524,15
253,130,0.032767031,15
253,136,0.041785168,7
253,139,0.046737809,15
253,141,0.043517581,15
253,142,0.035328945,15
253,144,0.031651166,16
253,145,0.035283723,15
253,149,0.048498951,28
253,152,0.035489292,15
253,165,0.035340881,16
253,175,0.037777606,15
253,176,0.04633928,16
253,181,0.049734598,15
253,193,0.037661898,16
253,195,0.037661898,16
253,196,0.041026955,14
253,197,0.041026955,14
253,198,0.046211708,17
253,208,0.035526421,15
253,216,0.046649187,16
253,220,0.046543377,17
253,226,0.038883928,15
253,227,0.049332947,12
253,228,0.030205072,14
253,230,0.044238624,16
253,232,0.049449259,23
253,236,0.046693494,17
253,241,0.049684336,12
253,262,0.03689962,14
253,263,0.03574847,13
253,265,0.030205072,14
253,267,0.032552334,15
253,268,0.032552334,15
253,269,0.046138634,16
253,270,0.04439591,15
253,271,0.041226833,15
253,272,0.041226833,15
253,273,0.041226833,15
253,275,0.041226833,15
253,276,0.041226833,15
253,279,0.049332947,12
254,19,0.03881307,29
254,93,0.048894372,13
254,106,0.03125,6
254,149,0.049330225,23
254,151,0.049671035,24
254,161,0.035240224,8
254,183,0.03125,6
254,237,0.035879527,26
254,244,0.044994009,29
254,263,0.040998866,13
255,11,0.049601852,10
255,19,0.043475155,17
255,119,0.042390296,18
255,151,0.045263764,29
255,165,0.046199325,16
255,220,0.036281815,17
255,228,0.036148256,17
256,38,0.036031686,8
256,40,0.03125,6
256,56,0.034610558,8
256,74,0.040660723,12
256,80,0.036031686,8
256,98,0.029772876,8
256,106,0.035522337,6
256,107,0.041785168,8
256,122,0.048397009,19
256,149,0.049389389,8
256,151,0.044144579,19
256,156,0.036485725,11
256,161,0.035522337,6
256,183,0.03125,6
256,184,0.040920864,12
256,188,0.035522337,7
256,199,0.028211367,11
256,211,0.042062733,8
256,213,0.035522337,6
256,215,0.03125,6
256,236,0.046875,7
256,240,0.034287968,7
256,259,0.035522337,7
257,19,0.041569266,20
257,38,0.039268948,46
257,44,0.045233807,11
257,52,0.048570511,34
257,119,0.041094856,11
257,147,0.03816072,58
257,151,0.042202934,23
257,170,0.043547442,32
257,226,0.045233807,11
257,227,0.030854911,14
257,228,0.035080201,19
257,259,0.048708548,29
257,263,0.031065488,19
257,279,0.035522337,6
258,19,0.041226833,14
258,22,0.041481791,17
258,23,0.035578833,13
258,24,0.040831206,10
258,25,0.038824117,14
258,27,0.040831206,10
258,28,0.040831206,10
258,29,0.042568164,13
258,31,0.038050001,17
258,40,0.03125,6
258,42,0.041785168,11
258,44,0.04215345,8
258,53,0.04215345,8
258,62,0.036300407,13
258,66,0.035522337,7
258,90,0.049080099,17
258,118,0.034101509,13
258,119,0.043825584,9
258,130,0.037308284,10
258,141,0.049949976,14
258,142,0.038883928,14
258,144,0.042441676,14
258,145,0.036578478,13
258,152,0.043381259,17
258,163,0.034032584,13
258,165,0.043303658,26
258,181,0.043825584,10
258,195,0.044277345,13
258,196,0.035465865,9
258,197,0.035465865,9
258,208,0.03719247,12
258,226,0.04215345,8
258,227,0.04056125,12
258,228,0.041094856,11
258,229,0.037412507,12
258,230,0.030806628,17
258,233,0.037412507,14
258,241,0.038412304,17
258,252,0.034006403,6
258,262,0.04599779,12
258,263,0.040831206,11
258,264,0.038412304,17
258,269,0.043486681,17
258,270,0.04359216,19
258,271,0.037813753,12
258,272,0.037813753,12
258,273,0.037813753,12
258,275,0.037813753,12
258,276,0.037813753,12
258,279,0.028211367,10
259,4,0.035522337,7
259,5,0.034287968,9
259,9,0.046567761,10
259,14,0.042252107,13
259,15,0.041502285,30
259,19,0.036870668,22
259,22,0.028478462,18
259,23,0.045126949,13
259,24,0.035522337,7
259,25,0.035522337,6
259,27,0.035522337,7
259,28,0.035522337,7
259,29,0.049389389,9
259,31,0.04215345,8
259,43,0.031865021,11
259,44,0.03125,6
259,49,0.034287968,8
259,50,0.035014981,7
259,51,0.035522337,6
259,53,0.03125,6
259,55,0.036031686,7
259,59,0.033325368,7
259,62,0.034287968,8
259,63,0.047346493,19
259,65,0.035014981,7
259,66,0.035522337,6
259,78,0.042330603,33
259,82,0.035364323,29
259,90,0.037123833,29
259,93,0.048669815,28
259,109,0.049760491,24
259,117,0.03633152,28
259,118,0.040760254,13
259,119,0.035522337,6
259,130,0.035014981,6
259,131,0.034285406,28
259,132,0.038568272,28
259,135,0.03125,7
259,137,0.03125,7
259,139,0.044595676,11
259,140,0.048671974,29
259,141,0.042062733,10
259,142,0.039054809,23
259,144,0.04215345,8
259,145,0.036031686,7
259,151,0.033218387,49
259,152,0.041986805,30
259,164,0.048333823,34
259,165,0.035014981,7
259,167,0.036031686,7
259,181,0.035522337,7
259,182,0.04090153,26
259,193,0.04215345,8
259,195,0.04215345,8
259,196,0.036031686,7
259,197,0.036031686,7
259,198,0.04215345,8
259,208,0.041076903,14
259,219,0.034329015,28
259,220,0.046875,7
259,221,0.030418805,29
259,226,0.03125,6
259,227,0.046875,7
259,228,0.035522337,7
259,230,0.035522337,7
259,231,0.047838153,23
259,232,0.04135891,10
259,233,0.036031686,7
259,236,0.049588851,18
259,241,0.036393034,11
259,252,0.036031686,7
259,256,0.035522337,7
259,257,0.048708548,29
259,261,0.03125,7
259,262,0.030784831,19
259,263,0.030175493,13
259,264,0.035522337,7
259,265,0.041076903,13
259,266,0.034006403,8
259,269,0.035522337,7
259,270,0.039480213,29
259,271,0.036031686,7
259,272,0.036031686,7
259,273,0.036031686,7
259,275,0.036031686,7
259,276,0.036031686,7
259,279,0.03125,6
260,40,0.035522337,6
260,63,0.041906526,28
260,106,0.034287968,7
260,149,0.03304167,17
260,151,0.044914209,18
260,156,0.046567761,11
260,162,0.041785168,9
260,165,0.046472003,30
260,190,0.042315275,14
260,213,0.04130723,8
260,233,0.047566396,23
260,252,0.043561577,42
261,21,0.041785168,7
261,31,0.04295795,55
261,33,0.033966233,7
261,41,0.034287968,8
261,56,0.034610558,8
261,109,0.035522337,7
261,151,0.049397678,22
261,156,0.029302505,13
261,161,0.046649187,15
261,165,0.041062124,47
261,174,0.035502836,26
261,178,0.047769829,15
261,185,0.041126865,16
261,186,0.041126865,16
261,201,0.046175168,16
261,236,0.03125,6
261,240,0.046875,7
261,259,0.03125,7
261,279,0.028211367,11
262,17,0.032935466,19
262,37,0.049142005,37
262,38,0.040361672,19
262,41,0.033881589,18
262,55,0.032514606,18
262,61,0.045585165,21
262,68,0.049919332,17
262,74,0.043996146,20
262,77,0.035818966,20
262,80,0.049669536,9
262,87,0.03263746,21
262,95,0.040905516,31
262,98,0.034610558,8
262,106,0.031865021,11
262,109,0.045041124,44
262,113,0.044085192,18
262,115,0.037134862,43
262,122,0.041984722,20
262,140,0.039539969,44
262,147,0.049746371,40
262,149,0.031540178,24
262,151,0.046175168,17
262,153,0.03999781,44
262,154,0.046195467,22
262,156,0.041034685,19
262,161,0.041034685,19
262,170,0.043521835,20
262,174,0.043556994,18
262,176,0.039377916,40
262,178,0.040644293,16
262,183,0.031003994,20
262,184,0.038694745,44
262,189,0.046107066,20
262,207,0.044914209,19
262,222,0.038722207,43
262,234,0.038395592,19
262,236,0.03125,6
262,239,0.042047123,21
262,245,0.049104404,44
262,250,0.039253575,18
262,253,0.03689962,14
262,258,0.04599779,12
262,259,0.030784831,19
263,1,0.036031686,7
263,16,0.040766169,15
263,17,0.041094856,10
263,18,0.040766169,15
263,21,0.031733516,21
263,26,0.040766169,15
263,30,0.037987079,20
263,33,0.044144059,19
263,34,0.046710479,12
263,37,0.048078447,19
263,38,0.032932517,18
263,40,0.035522337,6
263,41,0.045233807,12
263,45,0.040998866,12
263,47,0.046425133,11
263,48,0.043936803,20
263,52,0.049873137,15
263,54,0.040644293,16
263,55,0.029384263,18
263,56,0.043640357,9
263,59,0.04597453,19
263,61,0.038110161,15
263,64,0.046173364,20
263,68,0.046211708,16
263,69,0.035806152,17
263,70,0.035806152,17
263,71,0.036899198,21
263,73,0.03125,6
263,74,0.03059713,12
263,76,0.03125,6
263,77,0.044133834,14
263,78,0.041849521,21
263,80,0.042062733,9
263,82,0.041584932,21
263,84,0.047605191,21
263,85,0.040314107,19
263,87,0.041727519,20
263,91,0.041590016,20
263,95,0.040504447,21
263,98,0.048828125,10
263,106,0.035522337,6
263,107,0.036332757,21
263,113,0.049919332,15
263,115,0.032762645,18
263,121,0.044015362,20
263,122,0.033702659,16
263,142,0.043270427,11
263,146,0.038050209,21
263,149,0.032353024,13
263,151,0.047879765,15
263,153,0.044036805,20
263,154,0.049805911,19
263,156,0.03125,6
263,159,0.044085192,18
263,161,0.035522337,6
263,162,0.032088734,11
263,163,0.035188712,21
263,164,0.040076488,20
263,168,0.04978077,16
263,170,0.041745351,21
263,171,0.049309169,19
263,174,0.038372594,18
263,176,0.031700653,37
263,178,0.029062813,14
263,183,0.03125,6
263,184,0.027935406,12
263,185,0.029062813,14
263,186,0.029062813,14
263,187,0.049734598,15
263,188,0.039115747,17
263,189,0.030964111,18
263,190,0.03091946,13
263,191,0.045604036,20
263,199,0.035522337,6
263,200,0.045952448,19
263,201,0.03091946,13
263,202,0.040725534,17
263,207,0.03125,6
263,210,0.046875,7
263,211,0.049669536,8
263,213,0.03125,7
263,214,0.035522337,6
263,215,0.03125,6
263,222,0.044683832,37
